row,word,first,second,third,text
11,rnp,r,n,p,54
7,rnp,r,n,p,54
9,rnp,r,n,p,54
16,rnp,r,n,p,67
8,rnp,r,n,p,73
13,rnp,r,n,p,135
20,rnp,r,n,p,184
1,rnp.t-nfr.t,r,n,p,55
10,rnp.w,r,n,p,72
8,rnp.w,r,n,p,169
8,rnp.w,r,n,p,169
17,rnp.wt,r,n,p,51
4,rnp.wt,r,n,p,51
8,rnp.wt,r,n,p,51
15,rnp.wt,r,n,p,73
20,rnp.wt,r,n,p,73
11,rnp.wt,r,n,p,136
25,rnp.wt,r,n,p,163
28,rnp.wt,r,n,p,163
22,rnp.wt,r,n,p,184
1,rnm,r,n,m,169
10,rnn.t,r,n,n,50
3,rnn.t,r,n,n,50
5,rnn.t,r,n,n,60
12,rnn.t,r,n,n,77
14,rnn.t,r,n,n,77
3,rnn.w,r,n,n,190
8,rnnw.t,r,n,n,115
5,rnnwt.t,r,n,n,190
24,rn-wr,r,n,-,163
6,rn,r,n,NA,58
1,rn,r,n,NA,60
2,rn,r,n,NA,60
2,rn,r,n,NA,60
3,rn,r,n,NA,60
2,rn,r,n,NA,80
2,rn,r,n,NA,80
4,rn,r,n,NA,80
2,rn,r,n,NA,81
1,rn,r,n,NA,84
2,rn,r,n,NA,85
4,rn,r,n,NA,85
10,rn,r,n,NA,104
4,rn,r,n,NA,104
4,rn,r,n,NA,104
2,rn,r,n,NA,106
4,rn,r,n,NA,127
5,rn,r,n,NA,130
5,rrỉ-rr.wt,r,r,ỉ,183
7,rr.n,r,r,NA,141
1,rr.n,r,r,NA,150
24,rr.t,r,r,NA,163
2,rr.ty,r,r,NA,150
8,rḫ-dd-ṯȝw,r,ḫ,-,113
6,rḫ-sỉ,r,ḫ,-,136
1,rḫ,r,ḫ,NA,55
10,rḫ,r,ḫ,NA,127
8,rḫ,r,ḫ,NA,169
24,rḫ.t,r,ḫ,NA,163
4,rḫ.w,r,ḫ,NA,190
8,rḫy.t,r,ḫ,NA,52
8,rḫy.t,r,ḫ,NA,70
19,rḫy.t,r,ḫ,NA,163
1,rs-n.t,r,s,-,63
4,rs,r,s,NA,143
2,rsy,r,s,NA,60
1,rsy,r,s,NA,63
7,rsy,r,s,NA,105
1,rsy-nỉw.t,r,s,NA,84
3,rsy.t,r,s,NA,60
17,rsy.t,r,s,NA,70
9,rsy.t,r,s,NA,104
1,rsy.t,r,s,NA,105
1,rsy.wt,r,s,NA,84
15,ršw,r,š,w,51
1,ršw,r,š,w,58
2,ršw,r,š,w,59
3,ršw,r,š,w,80
4,ršw,r,š,w,85
2,ršw,r,š,w,146
7,ršw,r,š,w,169
3,ršw,r,š,w,176
28,ršw,r,š,w,184
27,ršrš,r,š,r,163
27,rš,r,š,NA,163
21,rkḥ-wr,r,k,ḥ,163
2,rk,r,k,NA,162
3,rtr,r,t,r,123
1,rdỉ,r,d,ỉ,80
21,rdỉ,r,d,ỉ,163
21,rdỉ,r,d,ỉ,184
16,rdỉ.t,r,d,ỉ,88
2,rdỉ.t,r,d,ỉ,96
1,rd.wy,r,d,NA,80
9,rḏỉ,r,ḏ,ỉ,55
1,rḏỉ,r,ḏ,ỉ,71
2,rḏỉ.n,r,ḏ,ỉ,150
7,r-ȝw,r,-,ȝ,71
7,r-ȝw,r,-,ȝ,80
2,r-ȝw,r,-,ȝ,124
15,r-ȝw,r,-,ȝ,184
15,r-ȝw,r,-,ȝ,184
23,r-ȝw,r,-,ȝ,184
17,r-ʿ,r,-,ʿ,70
17,r-ʿ,r,-,ʿ,70
15,r-ʿ,r,-,ʿ,73
2,r-ʿ,r,-,ʿ,85
12,r-ʿ,r,-,ʿ,163
16,r-ʿ,r,-,ʿ,163
13,r-bnr,r,-,b,77
7,r-pr.w,r,-,p,55
18,r-pr.w,r,-,p,77
2,r-pr.w,r,-,p,85
2,r-mn,r,-,m,60
1,r-mn,r,-,m,84
3,r-nfr,r,-,n,136
16,r-rwty,r,-,r,73
7,r-ḥȝ,r,-,ḥ,55
2,r-ḥr,r,-,ḥ,106
12,r-ḥry,r,-,ḥ,77
1,r-ḫ.t,r,-,ḫ,162
12,r-ẖnw,r,-,ẖ,77
16,r-ẖnw,r,-,ẖ,77
20,r-gs,r,-,NA,163
1,r'-ḥn.t,r,NA,-,58
2,hȝỉ,h,ȝ,ỉ,110
17,hȝw,h,ȝ,w,51
2,hȝw,h,ȝ,w,128
2,hȝw,h,ȝ,w,162
5,hȝby.wt,h,ȝ,b,190
27,hȝ-snḏ,h,ȝ,-,163
27,hȝ.t-nṯr.w,h,ȝ,NA,184
3,hȝ.w,h,ȝ,NA,97
1,hȝy.t,h,ȝ,NA,176
1,hȝy.ty,h,ȝ,NA,106
2,hȝy.ty,h,ȝ,NA,128
19,hȝy.ty,h,ȝ,NA,163
1,hwt,h,w,t,110
6,hwt,h,w,t,110
16,hb,h,b,NA,88
28,hmhmty,h,m,h,163
27,hnw,h,n,w,184
12,hn,h,n,NA,163
6,hrw,h,r,w,52
2,hrw,h,r,w,55
2,hrw,h,r,w,55
3,hrw,h,r,w,55
3,hrw,h,r,w,55
5,hrw,h,r,w,55
6,hrw,h,r,w,55
6,hrw,h,r,w,55
6,hrw,h,r,w,55
7,hrw,h,r,w,55
8,hrw,h,r,w,55
8,hrw,h,r,w,55
8,hrw,h,r,w,55
8,hrw,h,r,w,55
2,hrw,h,r,w,60
5,hrw,h,r,w,60
10,hrw,h,r,w,77
10,hrw,h,r,w,77
10,hrw,h,r,w,77
11,hrw,h,r,w,77
11,hrw,h,r,w,77
12,hrw,h,r,w,77
12,hrw,h,r,w,77
14,hrw,h,r,w,77
14,hrw,h,r,w,77
17,hrw,h,r,w,77
18,hrw,h,r,w,77
1,hrw,h,r,w,84
2,hrw,h,r,w,85
11,hrw,h,r,w,127
5,hrw,h,r,w,127
2,hrw,h,r,w,129
2,hrw,h,r,w,129
8,hrw,h,r,w,131
12,hrw,h,r,w,135
10,hrw,h,r,w,141
8,hrw,h,r,w,169
9,hrw,h,r,w,169
14,hrw,h,r,w,184
25,hrw,h,r,w,184
12,hrw-nfr,h,r,w,77
15,hrw-nfr,h,r,w,77
5,hr,h,r,NA,105
27,hr,h,r,NA,163
21,hr,h,r,NA,184
9,hr.w,h,r,NA,70
22,hr.w,h,r,NA,184
12,hqȝ,h,q,ȝ,88
3,hkȝy.w,h,k,ȝ,190
19,hy,h,NA,NA,163
27,hy,h,NA,NA,163
28,hy,h,NA,NA,163
27,hy,h,NA,NA,184
4,ḥȝw,ḥ,ȝ,w,162
11,ḥȝp,ḥ,ȝ,p,71
3,ḥȝp,ḥ,ȝ,p,81
3,ḥȝq,ḥ,ȝ,q,141
11,ḥȝt-ỉb,ḥ,ȝ,t,127
24,ḥȝty.w,ḥ,ȝ,t,184
3,ḥȝ,ḥ,ȝ,NA,63
3,ḥȝ,ḥ,ȝ,NA,97
7,ḥȝ,ḥ,ȝ,NA,110
7,ḥȝ,ḥ,ȝ,NA,110
3,ḥȝ.t,ḥ,ȝ,NA,63
6,ḥȝ.t,ḥ,ȝ,NA,71
18,ḥȝ.t,ḥ,ȝ,NA,73
8,ḥȝ.t,ḥ,ȝ,NA,91
1,ḥȝ.t,ḥ,ȝ,NA,104
11,ḥȝ.t,ḥ,ȝ,NA,118
14,ḥȝ.t,ḥ,ȝ,NA,136
16,ḥȝ.t,ḥ,ȝ,NA,163
25,ḥȝ.t,ḥ,ȝ,NA,163
11,ḥȝ.t,ḥ,ȝ,NA,170
7,ḥȝy,ḥ,ȝ,NA,105
7,ḥȝy,ḥ,ȝ,NA,105
6,ḥȝy,ḥ,ȝ,NA,128
9,ḥʿʿ,ḥ,ʿ,ʿ,62
4,ḥʿʿ,ḥ,ʿ,ʿ,64
6,ḥʿʿ,ḥ,ʿ,ʿ,81
6,ḥʿʿ,ḥ,ʿ,ʿ,91
1,ḥʿʿ,ḥ,ʿ,ʿ,102
2,ḥʿʿ,ḥ,ʿ,ʿ,102
15,ḥʿʿ,ḥ,ʿ,ʿ,113
2,ḥʿʿ,ḥ,ʿ,ʿ,124
19,ḥʿʿ,ḥ,ʿ,ʿ,163
22,ḥʿʿ,ḥ,ʿ,ʿ,184
28,ḥʿʿ,ḥ,ʿ,ʿ,184
12,ḥʿʿ.wy,ḥ,ʿ,ʿ,52
23,ḥʿw,ḥ,ʿ,w,184
12,ḥʿpỉ,ḥ,ʿ,p,50
3,ḥʿpỉ,ḥ,ʿ,p,50
2,ḥʿpỉ,ḥ,ʿ,p,54
5,ḥʿpỉ,ḥ,ʿ,p,54
7,ḥʿpỉ,ḥ,ʿ,p,54
20,ḥʿpỉ,ḥ,ʿ,p,67
16,ḥʿpỉ,ḥ,ʿ,p,76
5,ḥʿpỉ,ḥ,ʿ,p,76
7,ḥʿpỉ,ḥ,ʿ,p,76
4,ḥʿpỉ,ḥ,ʿ,p,105
6,ḥʿpỉ,ḥ,ʿ,p,105
3,ḥʿpỉ,ḥ,ʿ,p,115
4,ḥʿpỉ,ḥ,ʿ,p,115
20,ḥʿpỉ,ḥ,ʿ,p,163
9,ḥʿpỉ,ḥ,ʿ,p,169
15,ḥʿpỉ,ḥ,ʿ,p,184
22,ḥʿpỉ,ḥ,ʿ,p,184
5,ḥʿpỉ,ḥ,ʿ,p,190
1,ḥʿpỉ-sỉp-,ḥ,ʿ,p,115
1,ḥʿ.w,ḥ,ʿ,NA,118
1,ḥwỉ,ḥ,w,ỉ,162
15,ḥwỉ,ḥ,w,ỉ,163
23,ḥwn.t,ḥ,w,n,52
13,ḥwnw,ḥ,w,n,51
5,ḥw,ḥ,w,NA,58
24,ḥw.t,ḥ,w,NA,163
5,ḥw.t-ḥr,ḥ,w,NA,55
8,ḥw.t-ḥr,ḥ,w,NA,55
15,ḥw.t-ḥr,ḥ,w,NA,77
2,ḥw.t-ḥr,ḥ,w,NA,125
1,ḥw.t-ḥr,ḥ,w,NA,129
23,ḥw.t-ḥr,ḥ,w,NA,163
5,ḥw.t-ḥtp,ḥ,w,NA,55
11,ḥw.t-ṯȝ.wy,ḥ,w,NA,52
6,ḥw.t-ṯȝ.wy,ḥ,w,NA,58
10,ḥw.t-ṯȝ.wy,ḥ,w,NA,77
6,ḥw.t-ṯȝ.wy,ḥ,w,NA,81
2,ḥw.t-ṯȝ.wy,ḥ,w,NA,82
28,ḥw.t-ṯȝ.wy,ḥ,w,NA,163
28,ḥw.t-ṯȝ.wy,ḥ,w,NA,184
1,ḥw.t-ṯʿ.wy,ḥ,w,NA,55
3,ḥw.t-ẖnmw,ḥ,w,NA,63
8,ḥw.t-ẖnmw,ḥ,w,NA,70
10,ḥw.t-ẖnmw,ḥ,w,NA,77
11,ḥw.t-ẖnmw,ḥ,w,NA,77
13,ḥw.t-ẖnmw,ḥ,w,NA,77
13,ḥw.t-ẖnmw,ḥ,w,NA,77
14,ḥw.t-ẖnmw,ḥ,w,NA,77
2,ḥw.t-ẖnmw,ḥ,w,NA,96
6,ḥw.t-ẖnmw,ḥ,w,NA,120
1,ḥw.t-ẖnmw,ḥ,w,NA,162
2,ḥw.t-ỉḥ.t,ḥ,w,NA,124
10,ḥw.t-ỉmn,ḥ,w,NA,127
2,ḥw.t-ỉmn,ḥ,w,NA,129
6,ḥw.t-ỉt,ḥ,w,NA,58
3,ḥw.t-ỉt,ḥ,w,NA,63
1,ḥw.t-ỉt,ḥ,w,NA,64
1,ḥw.t-ỉt,ḥ,w,NA,82
1,ḥw.t-ỉt,ḥ,w,NA,104
6,ḥw.t-ỉt,ḥ,w,NA,104
1,ḥw.t-ỉt,ḥ,w,NA,136
6,ḥw.t-ỉt,ḥ,w,NA,140
23,ḥw.t-ỉt,ḥ,w,NA,163
1,ḥw.t-bȝ.w,ḥ,w,NA,55
10,ḥw.t-bȝ.w,ḥ,w,NA,71
28,ḥw.t-bȝ.w,ḥ,w,NA,163
2,ḥw.t-bȝ.w,ḥ,w,NA,183
28,ḥw.t-bȝ.w,ḥ,w,NA,184
6,ḥw.t-kȝ.w-ptḥ,ḥ,w,NA,73
6,ḥw.t-mw.t,ḥ,w,NA,58
3,ḥw.t-mw.t,ḥ,w,NA,63
1,ḥw.t-mw.t,ḥ,w,NA,64
1,ḥw.t-mw.t,ḥ,w,NA,85
1,ḥw.t-mw.t,ḥ,w,NA,104
1,ḥw.t-mw.t,ḥ,w,NA,136
23,ḥw.t-mw.t,ḥ,w,NA,163
9,ḥw.t-n.t,ḥ,w,NA,55
1,ḥw.t-n.t,ḥ,w,NA,63
15,ḥw.t-n.t,ḥ,w,NA,77
4,ḥw.t-n.t,ḥ,w,NA,85
10,ḥw.t-n.t,ḥ,w,NA,91
3,ḥw.t-nḥp,ḥ,w,NA,64
1,ḥw.t-nṯr,ḥ,w,NA,49
13,ḥw.t-nṯr,ḥ,w,NA,52
9,ḥw.t-nṯr,ḥ,w,NA,52
6,ḥw.t-nṯr,ḥ,w,NA,55
5,ḥw.t-nṯr,ḥ,w,NA,70
6,ḥw.t-nṯr,ḥ,w,NA,113
5,ḥw.t-nṯr,ḥ,w,NA,128
11,ḥw.t-nṯr,ḥ,w,NA,136
21,ḥw.t-rʿ,ḥ,w,NA,73
4,ḥw.t-sr,ḥ,w,NA,50
3,ḥw.wt,ḥ,w,NA,113
9,ḥw.wt-nṯr,ḥ,w,NA,136
16,ḥw.wt-nṯr.w,ḥ,w,NA,113
11,ḥw.wt-nṯr.w,ḥ,w,NA,118
2,ḥbs,ḥ,b,s,55
10,ḥbs,ḥ,b,s,77
2,ḥb-n.t,ḥ,b,-,85
17,ḥb-sd,ḥ,b,-,51
4,ḥb-sd,ḥ,b,-,73
6,ḥb-sd,ḥ,b,-,135
20,ḥb-sd.w,ḥ,b,-,73
7,ḥb-skr,ḥ,b,-,55
1,ḥb,ḥ,b,NA,55
1,ḥb,ḥ,b,NA,55
1,ḥb,ḥ,b,NA,55
1,ḥb,ḥ,b,NA,55
1,ḥb,ḥ,b,NA,55
1,ḥb,ḥ,b,NA,55
2,ḥb,ḥ,b,NA,55
2,ḥb,ḥ,b,NA,55
2,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
3,ḥb,ḥ,b,NA,55
5,ḥb,ḥ,b,NA,55
5,ḥb,ḥ,b,NA,55
6,ḥb,ḥ,b,NA,55
7,ḥb,ḥ,b,NA,55
7,ḥb,ḥ,b,NA,55
7,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
8,ḥb,ḥ,b,NA,55
9,ḥb,ḥ,b,NA,55
9,ḥb,ḥ,b,NA,55
9,ḥb,ḥ,b,NA,55
9,ḥb,ḥ,b,NA,55
5,ḥb,ḥ,b,NA,60
3,ḥb,ḥ,b,NA,64
10,ḥb,ḥ,b,NA,77
10,ḥb,ḥ,b,NA,77
10,ḥb,ḥ,b,NA,77
10,ḥb,ḥ,b,NA,77
10,ḥb,ḥ,b,NA,77
10,ḥb,ḥ,b,NA,77
11,ḥb,ḥ,b,NA,77
11,ḥb,ḥ,b,NA,77
11,ḥb,ḥ,b,NA,77
12,ḥb,ḥ,b,NA,77
14,ḥb,ḥ,b,NA,77
15,ḥb,ḥ,b,NA,77
15,ḥb,ḥ,b,NA,77
15,ḥb,ḥ,b,NA,77
15,ḥb,ḥ,b,NA,77
15,ḥb,ḥ,b,NA,77
16,ḥb,ḥ,b,NA,77
17,ḥb,ḥ,b,NA,77
17,ḥb,ḥ,b,NA,77
17,ḥb,ḥ,b,NA,77
17,ḥb,ḥ,b,NA,77
17,ḥb,ḥ,b,NA,77
17,ḥb,ḥ,b,NA,77
18,ḥb,ḥ,b,NA,77
18,ḥb,ḥ,b,NA,77
18,ḥb,ḥ,b,NA,77
18,ḥb,ḥ,b,NA,77
5,ḥb,ḥ,b,NA,81
5,ḥb,ḥ,b,NA,81
6,ḥb,ḥ,b,NA,81
1,ḥb,ḥ,b,NA,84
2,ḥb,ḥ,b,NA,96
5,ḥb,ḥ,b,NA,127
19,ḥb,ḥ,b,NA,163
21,ḥb,ḥ,b,NA,163
21,ḥb,ḥ,b,NA,163
22,ḥb,ḥ,b,NA,163
28,ḥb,ḥ,b,NA,163
26,ḥb,ḥ,b,NA,184
28,ḥb,ḥ,b,NA,184
1,ḥb.w,ḥ,b,NA,55
19,ḥb.w,ḥ,b,NA,67
6,ḥb.w,ḥ,b,NA,80
22,ḥb.w,ḥ,b,NA,184
9,ḥb.w-sd,ḥ,b,NA,51
14,ḥb.w-sd,ḥ,b,NA,71
12,ḥb.w-sd.w,ḥ,b,NA,51
4,ḥb.w-sd.w,ḥ,b,NA,51
8,ḥpỉ,ḥ,p,ỉ,190
5,ḥpḥp,ḥ,p,ḥ,190
3,ḥp-ʿnḫ,ḥ,p,-,97
10,ḥp.ty,ḥ,p,NA,51
21,ḥp.ty,ḥ,p,NA,73
12,ḥp.ty,ḥ,p,NA,163
5,ḥfȝ.t,ḥ,f,ȝ,55
4,ḥfn.w,ḥ,f,n,54
15,ḥfn.w,ḥ,f,n,73
3,ḥfn.w,ḥ,f,n,183
9,ḥmw.w,ḥ,m,w,73
3,ḥmw.wt,ḥ,m,w,55
27,ḥmw.wt,ḥ,m,w,184
5,ḥmn,ḥ,m,n,55
11,ḥm-nṯr,ḥ,m,-,77
6,ḥm,ḥ,m,NA,58
4,ḥm,ḥ,m,NA,80
10,ḥm.t-rȝ,ḥ,m,NA,110
15,ḥm.wt,ḥ,m,NA,184
1,ḥnʿ,ḥ,n,ʿ,55
1,ḥnʿ,ḥ,n,ʿ,55
1,ḥnʿ,ḥ,n,ʿ,55
1,ḥnʿ,ḥ,n,ʿ,55
2,ḥnʿ,ḥ,n,ʿ,55
3,ḥnʿ,ḥ,n,ʿ,55
3,ḥnʿ,ḥ,n,ʿ,55
3,ḥnʿ,ḥ,n,ʿ,55
5,ḥnʿ,ḥ,n,ʿ,55
6,ḥnʿ,ḥ,n,ʿ,55
7,ḥnʿ,ḥ,n,ʿ,55
9,ḥnʿ,ḥ,n,ʿ,55
1,ḥnʿ,ḥ,n,ʿ,58
3,ḥnʿ,ḥ,n,ʿ,58
6,ḥnʿ,ḥ,n,ʿ,58
6,ḥnʿ,ḥ,n,ʿ,58
1,ḥnʿ,ḥ,n,ʿ,64
4,ḥnʿ,ḥ,n,ʿ,64
4,ḥnʿ,ḥ,n,ʿ,64
9,ḥnʿ,ḥ,n,ʿ,67
3,ḥnʿ,ḥ,n,ʿ,70
19,ḥnʿ,ḥ,n,ʿ,73
10,ḥnʿ,ḥ,n,ʿ,77
10,ḥnʿ,ḥ,n,ʿ,77
12,ḥnʿ,ḥ,n,ʿ,77
12,ḥnʿ,ḥ,n,ʿ,77
13,ḥnʿ,ḥ,n,ʿ,77
16,ḥnʿ,ḥ,n,ʿ,77
17,ḥnʿ,ḥ,n,ʿ,77
18,ḥnʿ,ḥ,n,ʿ,77
18,ḥnʿ,ḥ,n,ʿ,77
1,ḥnʿ,ḥ,n,ʿ,80
3,ḥnʿ,ḥ,n,ʿ,81
3,ḥnʿ,ḥ,n,ʿ,81
3,ḥnʿ,ḥ,n,ʿ,81
1,ḥnʿ,ḥ,n,ʿ,84
2,ḥnʿ,ḥ,n,ʿ,85
4,ḥnʿ,ḥ,n,ʿ,85
15,ḥnʿ,ḥ,n,ʿ,91
8,ḥnʿ,ḥ,n,ʿ,95
10,ḥnʿ,ḥ,n,ʿ,104
4,ḥnʿ,ḥ,n,ʿ,106
4,ḥnʿ,ḥ,n,ʿ,106
4,ḥnʿ,ḥ,n,ʿ,127
2,ḥnʿ,ḥ,n,ʿ,136
2,ḥnʿ,ḥ,n,ʿ,146
26,ḥnʿ,ḥ,n,ʿ,163
26,ḥnʿ,ḥ,n,ʿ,163
23,ḥnʿ,ḥ,n,ʿ,184
23,ḥnʿ,ḥ,n,ʿ,184
23,ḥnʿ,ḥ,n,ʿ,184
1,ḥnʿ.t,ḥ,n,ʿ,63
14,ḥnw,ḥ,n,w,141
9,ḥnw.t,ḥ,n,w,50
3,ḥnw.t,ḥ,n,w,106
1,ḥnw.t,ḥ,n,w,125
15,ḥnw.t,ḥ,n,w,136
19,ḥnw.t,ḥ,n,w,163
23,ḥnw.t,ḥ,n,w,163
1,ḥnw.t-nṯr.w,ḥ,n,w,102
27,ḥnmm.t,ḥ,n,m,184
14,ḥnq.t,ḥ,n,q,110
2,ḥnk,ḥ,n,k,72
1,ḥnk,ḥ,n,k,122
1,ḥnk,ḥ,n,k,135
1,ḥnk,ḥ,n,k,145
8,ḥnk,ḥ,n,k,169
4,ḥn,ḥ,n,NA,55
9,ḥn,ḥ,n,NA,55
4,ḥn,ḥ,n,NA,60
16,ḥn,ḥ,n,NA,77
2,ḥn.ty,ḥ,n,NA,113
12,ḥn.ty,ḥ,n,NA,136
9,ḥn.ty,ḥ,n,NA,141
28,ḥn.ty,ḥ,n,NA,163
8,ḥn.ty,ḥ,n,NA,169
4,ḥrỉ,ḥ,r,ỉ,118
3,ḥrr.w,ḥ,r,r,76
3,ḥrr.w,ḥ,r,r,110
9,ḥrr.w,ḥ,r,r,169
6,ḥrr.w,ḥ,r,r,176
15,ḥrr.w,ḥ,r,r,184
23,ḥrr.w,ḥ,r,r,184
5,ḥr-ỉb,ḥ,r,-,51
16,ḥr-ỉb,ḥ,r,-,70
10,ḥr-ỉb,ḥ,r,-,73
9,ḥr-ỉb,ḥ,r,-,73
10,ḥr-ỉb,ḥ,r,-,77
4,ḥr-ỉb,ḥ,r,-,80
1,ḥr-ỉb,ḥ,r,-,81
2,ḥr-ỉb,ḥ,r,-,129
3,ḥr-ỉb,ḥ,r,-,129
13,ḥr-ỉb,ḥ,r,-,135
25,ḥr-n-ḥr,ḥ,r,-,184
7,ḥr-sȝ,ḥ,r,-,55
9,ḥr-sȝ,ḥ,r,-,55
8,ḥr-sȝ,ḥ,r,-,73
11,ḥr-sȝ,ḥ,r,-,77
16,ḥr-sȝ,ḥ,r,-,77
26,ḥr-sȝ,ḥ,r,-,163
19,ḥr-šdnw,ḥ,r,-,163
6,ḥr-tp,ḥ,r,-,51
5,ḥr-tp,ḥ,r,-,141
2,ḥr-tp,ḥ,r,-,150
3,ḥr-tp,ḥ,r,-,183
26,ḥr-tp,ḥ,r,-,184
17,ḥr-zȝ-ỉs.t,ḥ,r,-,51
7,ḥr-zȝ-ỉs.t,ḥ,r,-,58
3,ḥr-zȝ-ỉs.t,ḥ,r,-,67
11,ḥr-zȝ-ỉs.t,ḥ,r,-,77
11,ḥr-zȝ-ỉs.t,ḥ,r,-,77
4,ḥr-zȝ-ỉs.t,ḥ,r,-,88
12,ḥr,ḥ,r,NA,50
13,ḥr,ḥ,r,NA,50
12,ḥr,ḥ,r,NA,51
17,ḥr,ḥ,r,NA,51
4,ḥr,ḥ,r,NA,51
4,ḥr,ḥ,r,NA,51
11,ḥr,ḥ,r,NA,52
17,ḥr,ḥ,r,NA,52
17,ḥr,ḥ,r,NA,52
17,ḥr,ḥ,r,NA,52
20,ḥr,ḥ,r,NA,52
20,ḥr,ḥ,r,NA,52
21,ḥr,ḥ,r,NA,52
22,ḥr,ḥ,r,NA,52
22,ḥr,ḥ,r,NA,52
23,ḥr,ḥ,r,NA,52
23,ḥr,ḥ,r,NA,52
24,ḥr,ḥ,r,NA,52
25,ḥr,ḥ,r,NA,52
25,ḥr,ḥ,r,NA,52
26,ḥr,ḥ,r,NA,52
26,ḥr,ḥ,r,NA,52
6,ḥr,ḥ,r,NA,52
6,ḥr,ḥ,r,NA,52
8,ḥr,ḥ,r,NA,52
12,ḥr,ḥ,r,NA,54
8,ḥr,ḥ,r,NA,54
8,ḥr,ḥ,r,NA,54
1,ḥr,ḥ,r,NA,55
1,ḥr,ḥ,r,NA,55
2,ḥr,ḥ,r,NA,55
2,ḥr,ḥ,r,NA,55
3,ḥr,ḥ,r,NA,55
4,ḥr,ḥ,r,NA,55
5,ḥr,ḥ,r,NA,55
5,ḥr,ḥ,r,NA,55
5,ḥr,ḥ,r,NA,55
5,ḥr,ḥ,r,NA,55
5,ḥr,ḥ,r,NA,55
6,ḥr,ḥ,r,NA,55
6,ḥr,ḥ,r,NA,55
7,ḥr,ḥ,r,NA,55
7,ḥr,ḥ,r,NA,55
8,ḥr,ḥ,r,NA,55
8,ḥr,ḥ,r,NA,55
3,ḥr,ḥ,r,NA,58
5,ḥr,ḥ,r,NA,58
5,ḥr,ḥ,r,NA,58
6,ḥr,ḥ,r,NA,58
7,ḥr,ḥ,r,NA,58
1,ḥr,ḥ,r,NA,59
2,ḥr,ḥ,r,NA,59
2,ḥr,ḥ,r,NA,60
3,ḥr,ḥ,r,NA,60
4,ḥr,ḥ,r,NA,60
7,ḥr,ḥ,r,NA,62
1,ḥr,ḥ,r,NA,63
4,ḥr,ḥ,r,NA,63
4,ḥr,ḥ,r,NA,63
2,ḥr,ḥ,r,NA,64
3,ḥr,ḥ,r,NA,64
4,ḥr,ḥ,r,NA,64
11,ḥr,ḥ,r,NA,67
13,ḥr,ḥ,r,NA,67
15,ḥr,ḥ,r,NA,67
18,ḥr,ḥ,r,NA,67
7,ḥr,ḥ,r,NA,67
8,ḥr,ḥ,r,NA,67
13,ḥr,ḥ,r,NA,70
15,ḥr,ḥ,r,NA,70
17,ḥr,ḥ,r,NA,70
3,ḥr,ḥ,r,NA,70
8,ḥr,ḥ,r,NA,70
14,ḥr,ḥ,r,NA,71
14,ḥr,ḥ,r,NA,71
15,ḥr,ḥ,r,NA,72
17,ḥr,ḥ,r,NA,72
17,ḥr,ḥ,r,NA,72
14,ḥr,ḥ,r,NA,73
16,ḥr,ḥ,r,NA,73
4,ḥr,ḥ,r,NA,73
4,ḥr,ḥ,r,NA,73
11,ḥr,ḥ,r,NA,77
14,ḥr,ḥ,r,NA,77
16,ḥr,ḥ,r,NA,77
16,ḥr,ḥ,r,NA,77
17,ḥr,ḥ,r,NA,77
17,ḥr,ḥ,r,NA,77
17,ḥr,ḥ,r,NA,77
18,ḥr,ḥ,r,NA,77
18,ḥr,ḥ,r,NA,77
18,ḥr,ḥ,r,NA,77
4,ḥr,ḥ,r,NA,80
5,ḥr,ḥ,r,NA,80
7,ḥr,ḥ,r,NA,80
7,ḥr,ḥ,r,NA,80
1,ḥr,ḥ,r,NA,81
1,ḥr,ḥ,r,NA,81
2,ḥr,ḥ,r,NA,81
4,ḥr,ḥ,r,NA,81
2,ḥr,ḥ,r,NA,82
2,ḥr,ḥ,r,NA,85
3,ḥr,ḥ,r,NA,85
3,ḥr,ḥ,r,NA,85
4,ḥr,ḥ,r,NA,85
4,ḥr,ḥ,r,NA,85
4,ḥr,ḥ,r,NA,85
12,ḥr,ḥ,r,NA,88
13,ḥr,ḥ,r,NA,88
5,ḥr,ḥ,r,NA,88
6,ḥr,ḥ,r,NA,88
9,ḥr,ḥ,r,NA,91
2,ḥr,ḥ,r,NA,95
2,ḥr,ḥ,r,NA,95
3,ḥr,ḥ,r,NA,95
3,ḥr,ḥ,r,NA,95
4,ḥr,ḥ,r,NA,95
5,ḥr,ḥ,r,NA,95
5,ḥr,ḥ,r,NA,95
6,ḥr,ḥ,r,NA,95
1,ḥr,ḥ,r,NA,96
1,ḥr,ḥ,r,NA,96
